"time","GSR","pks","pwr"
369.5,2.3879,0,0
369.6,2.3926,0,0
369.7,2.3926,0,0
369.8,2.3966,0,0
369.9,2.3966,0,0
370,2.4007,0,0
370.1,2.4007,0,0
370.2,2.4007,0,0
370.3,2.4042,0,0
370.4,2.4042,0,0
370.5,2.4094,0,0
370.6,2.4094,0,0
370.7,2.4153,0,0
370.8,2.4153,0,0
370.9,2.4212,0,0
371,2.4212,0,0
371.1,2.4212,0,0
371.2,2.4265,0,0
371.3,2.4265,0,0
371.4,2.4295,0,0
371.5,2.4295,0,0
371.6,2.4307,2.4307,0.0564999999999998
371.7,2.4307,0,0
371.8,2.4307,0,0
371.9,2.4289,0,0
372,2.4289,0,0
372.1,2.4248,0,0
372.2,2.4248,0,0
372.3,2.4194,0,0
372.4,2.4194,0,0
372.5,2.4194,0,0
372.6,2.413,0,0
372.7,2.413,0,0
372.8,2.4065,0,0
372.9,2.4065,0,0
373,2.4001,0,0
373.1,2.4001,0,0
373.2,2.4001,0,0
373.3,2.3931,0,0
373.4,2.3931,0,0
373.5,2.3862,0,0
373.6,2.3862,0,0
373.7,2.3793,0,0
373.8,2.3793,0,0
373.9,2.3725,0,0
374,2.3725,0,0
374.1,2.3725,0,0
374.2,2.3673,0,0
374.3,2.3673,0,0
374.4,2.3622,0,0
374.5,2.3622,0,0
374.6,2.3588,0,0
374.7,2.3588,0,0
374.8,2.3588,0,0
374.9,2.3555,0,0
375,2.3555,0,0
375.1,2.3521,0,0
375.2,2.3521,0,0
375.3,2.3493,0,0
375.4,2.3493,0,0
375.5,2.3493,0,0
375.6,2.347,0,0
375.7,2.347,0,0
375.8,2.3454,0,0
375.9,2.3454,0,0
376,2.3443,0,0
376.1,2.3443,0,0
376.2,2.3437,0,0
376.3,2.3437,0,0
376.4,2.3437,0,0
376.5,2.3448,0,0
376.6,2.3448,0,0
376.7,2.3465,0,0
376.8,2.3465,0,0
376.9,2.351,0,0
377,2.351,0,0
377.1,2.351,0,0
377.2,2.3588,0,0
377.3,2.3588,0,0
377.4,2.3713,0,0
377.5,2.3713,0,0
377.6,2.3897,0,0
377.7,2.3897,0,0
377.8,2.3897,0,0
377.9,2.4141,0,0
378,2.4141,0,0
378.1,2.445,0,0
378.2,2.445,0,0
378.3,2.4785,0,0
378.4,2.4785,0,0
378.5,2.4785,0,0
378.6,2.5109,0,0
378.7,2.5109,0,0
378.8,2.5382,0,0
378.9,2.5382,0,0
379,2.5569,0,0
379.1,2.5569,0,0
379.2,2.5673,0,0
379.3,2.5673,0,0
379.4,2.5673,0,0
379.5,2.5713,2.5713,0.2276
379.6,2.5713,0,0
379.7,2.5687,0,0
379.8,2.5687,0,0
379.9,2.5634,0,0
380,2.5634,0,0
380.1,2.5634,0,0
380.2,2.5569,0,0
380.3,2.5569,0,0
380.4,2.5511,0,0
380.5,2.5511,0,0
380.6,2.544,0,0
380.7,2.544,0,0
380.8,2.544,0,0
380.9,2.5363,0,0
381,2.5363,0,0
381.1,2.5273,0,0
381.2,2.5273,0,0
381.3,2.5165,0,0
381.4,2.5165,0,0
381.5,2.5165,0,0
381.6,2.5065,0,0
381.7,2.5065,0,0
381.8,2.4971,0,0
381.9,2.4971,0,0
382,2.4884,0,0
382.1,2.4884,0,0
382.2,2.4803,0,0
382.3,2.4803,0,0
382.4,2.4803,0,0
382.5,2.4736,0,0
382.6,2.4736,0,0
382.7,2.4662,0,0
382.8,2.4662,0,0
382.9,2.4595,0,0
383,2.4595,0,0
383.1,2.4595,0,0
383.2,2.4529,0,0
383.3,2.4529,0,0
383.4,2.4468,0,0
383.5,2.4468,0,0
383.6,2.4414,0,0
383.7,2.4414,0,0
383.8,2.4414,0,0
383.9,2.4361,0,0
384,2.4361,0,0
384.1,2.4313,0,0
384.2,2.4313,0,0
384.3,2.4265,0,0
384.4,2.4265,0,0
384.5,2.4212,0,0
384.6,2.4212,0,0
384.7,2.4212,0,0
384.8,2.4165,0,0
384.9,2.4165,0,0
385,2.41,0,0
385.1,2.41,0,0
385.2,2.4042,0,0
385.3,2.4042,0,0
385.4,2.4042,0,0
385.5,2.3995,0,0
385.6,2.3995,0,0
385.7,2.396,0,0
385.8,2.396,0,0
385.9,2.3926,0,0
386,2.3926,0,0
386.1,2.3926,0,0
386.2,2.3891,0,0
386.3,2.3891,0,0
386.4,2.3839,0,0
386.5,2.3839,0,0
386.6,2.3782,0,0
386.7,2.3782,0,0
386.8,2.3782,0,0
386.9,2.373,0,0
387,2.373,0,0
387.1,2.3696,0,0
387.2,2.3696,0,0
387.3,2.3668,0,0
387.4,2.3668,0,0
387.5,2.3645,0,0
387.6,2.3645,0,0
387.7,2.3645,0,0
387.8,2.3617,0,0
387.9,2.3617,0,0
388,2.3583,0,0
388.1,2.3583,0,0
388.2,2.3549,0,0
388.3,2.3549,0,0
388.4,2.3549,0,0
388.5,2.3515,0,0
388.6,2.3515,0,0
388.7,2.3487,0,0
388.8,2.3487,0,0
388.9,2.3454,0,0
389,2.3454,0,0
389.1,2.3454,0,0
389.2,2.3431,0,0
389.3,2.3431,0,0
389.4,2.3404,0,0
389.5,2.3404,0,0
389.6,2.3376,0,0
389.7,2.3376,0,0
389.8,2.3353,0,0
389.9,2.3353,0,0
390,2.3353,0,0
390.1,2.3326,0,0
390.2,2.3326,0,0
390.3,2.3298,0,0
390.4,2.3298,0,0
390.5,2.3271,0,0
390.6,2.3271,0,0
390.7,2.3271,0,0
390.8,2.3243,0,0
390.9,2.3243,0,0
391,2.3216,0,0
391.1,2.3216,0,0
391.2,2.3188,0,0
391.3,2.3188,0,0
391.4,2.3188,0,0
391.5,2.3155,0,0
391.6,2.3155,0,0
391.7,2.3128,0,0
391.8,2.3128,0,0
391.9,2.3101,0,0
392,2.3101,0,0
392.1,2.3101,0,0
392.2,2.3074,0,0
392.3,2.3074,0,0
392.4,2.3046,0,0
392.5,2.3046,0,0
392.6,2.303,0,0
392.7,2.303,0,0
392.8,2.3019,0,0
392.9,2.3019,0,0
393,2.3019,0,0
393.1,2.3014,0,0
393.2,2.3014,0,0
393.3,2.3014,0,0
393.4,2.3014,0,0
393.5,2.3014,0,0
393.6,2.3014,0,0
393.7,2.3014,0,0
393.8,2.3014,0,0
393.9,2.3014,0,0
394,2.3014,0,0
394.1,2.3014,0,0
394.2,2.3014,0,0
394.3,2.3014,0,0
394.4,2.3014,0,0
394.5,2.3003,0,0
394.6,2.3003,0,0
394.7,2.2987,0,0
394.8,2.2987,0,0
394.9,2.296,0,0
395,2.296,0,0
395.1,2.2922,0,0
395.2,2.2922,0,0
395.3,2.2922,0,0
395.4,2.2885,0,0
395.5,2.2885,0,0
395.6,2.2847,0,0
395.7,2.2847,0,0
395.8,2.2815,0,0
395.9,2.2815,0,0
396,2.2815,0,0
396.1,2.2783,0,0
396.2,2.2783,0,0
396.3,2.2757,0,0
396.4,2.2757,0,0
396.5,2.273,0,0
396.6,2.273,0,0
396.7,2.273,0,0
396.8,2.2709,0,0
396.9,2.2709,0,0
397,2.2688,0,0
397.1,2.2688,0,0
397.2,2.2678,0,0
397.3,2.2678,0,0
397.4,2.2678,0,0
397.5,2.2662,0,0
397.6,2.2662,0,0
397.7,2.2651,0,0
397.8,2.2651,0,0
397.9,2.2636,0,0
398,2.2636,0,0
398.1,2.2615,0,0
398.2,2.2615,0,0
398.3,2.2615,0,0
398.4,2.2588,0,0
398.5,2.2588,0,0
398.6,2.2562,0,0
398.7,2.2562,0,0
398.8,2.2536,0,0
398.9,2.2536,0,0
399,2.2536,0,0
399.1,2.2505,0,0
399.2,2.2505,0,0
399.3,2.2474,0,0
399.4,2.2474,0,0
399.5,2.2443,0,0
399.6,2.2443,0,0
399.7,2.2443,0,0
399.8,2.2406,0,0
399.9,2.2406,0,0
400,2.2381,0,0
400.1,2.2381,0,0
400.2,2.235,0,0
400.3,2.235,0,0
400.4,2.2329,0,0
400.5,2.2329,0,0
400.6,2.2329,0,0
400.7,2.2304,0,0
400.8,2.2304,0,0
400.9,2.2283,0,0
401,2.2283,0,0
401.1,2.2258,0,0
401.2,2.2258,0,0
401.3,2.2258,0,0
401.4,2.2232,0,0
401.5,2.2232,0,0
401.6,2.2212,0,0
401.7,2.2212,0,0
401.8,2.2191,0,0
401.9,2.2191,0,0
402,2.2191,0,0
402.1,2.2181,0,0
402.2,2.2181,0,0
402.3,2.2171,0,0
402.4,2.2171,0,0
402.5,2.2161,0,0
402.6,2.2161,0,0
402.7,2.2161,0,0
402.8,2.2146,0,0
402.9,2.2146,0,0
403,2.2136,0,0
403.1,2.2136,0,0
403.2,2.2126,0,0
403.3,2.2126,0,0
403.4,2.211,0,0
403.5,2.211,0,0
403.6,2.211,0,0
403.7,2.2095,0,0
403.8,2.2095,0,0
403.9,2.2075,0,0
404,2.2075,0,0
404.1,2.2055,0,0
404.2,2.2055,0,0
404.3,2.2055,0,0
404.4,2.2035,0,0
404.5,2.2035,0,0
404.6,2.2015,0,0
404.7,2.2015,0,0
404.8,2.1995,0,0
404.9,2.1995,0,0
405,2.1995,0,0
405.1,2.198,0,0
405.2,2.198,0,0
405.3,2.1975,0,0
405.4,2.1975,0,0
405.5,2.197,0,0
405.6,2.197,0,0
405.7,2.197,0,0
405.8,2.197,0,0
405.9,2.197,0,0
406,2.1965,0,0
406.1,2.1965,0,0
406.2,2.1955,0,0
406.3,2.1955,0,0
406.4,2.194,0,0
406.5,2.194,0,0
406.6,2.194,0,0
406.7,2.192,0,0
406.8,2.192,0,0
406.9,2.19,0,0
407,2.19,0,0
407.1,2.1885,0,0
407.2,2.1885,0,0
407.3,2.1885,0,0
407.4,2.19,0,0
407.5,2.19,0,0
407.6,2.1915,0,0
407.7,2.1915,0,0
407.8,2.192,0,0
407.9,2.192,0,0
408,2.192,0,0
408.1,2.191,0,0
408.2,2.191,0,0
408.3,2.1851,0,0
408.4,2.1851,0,0
408.5,2.1772,0,0
408.6,2.1772,0,0
408.7,2.1772,0,0
408.8,2.1694,0,0
408.9,2.1694,0,0
409,2.1591,0,0
409.1,2.1591,0,0
409.2,2.1538,0,0
409.3,2.1538,0,0
409.4,2.15,0,0
409.5,2.15,0,0
409.6,2.15,0,0
409.7,2.1452,0,0
409.8,2.1452,0,0
409.9,2.1375,0,0
410,2.1375,0,0
410.1,2.1433,0,0
410.2,2.1433,0,0
410.3,2.1433,0,0
410.4,2.1558,0,0
410.5,2.1558,0,0
410.6,2.1713,0,0
410.7,2.1713,0,0
410.8,2.1955,0,0
410.9,2.1955,0,0
411,2.1955,0,0
411.1,2.201,0,0
411.2,2.201,0,0
411.3,2.198,0,0
411.4,2.198,0,0
411.5,2.2005,0,0
411.6,2.2005,0,0
411.7,2.211,0,0
411.8,2.211,0,0
411.9,2.211,0,0
412,2.2329,0,0
412.1,2.2329,0,0
412.2,2.2599,0,0
412.3,2.2599,0,0
412.4,2.2831,0,0
412.5,2.2831,0,0
412.6,2.2831,0,0
412.7,2.296,0,0
412.8,2.296,0,0
412.9,2.2998,0,0
413,2.2998,0,0
413.1,2.3019,0,0
413.2,2.3019,0,0
413.3,2.3019,0,0
413.4,2.3036,0,0
413.5,2.3036,0,0
413.6,2.309,0,0
413.7,2.309,0,0
413.8,2.3133,0,0
413.9,2.3133,0,0
414,2.3133,0,0
414.1,2.3172,2.3172,0.1192
414.2,2.3172,0,0
414.3,2.3166,0,0
414.4,2.3166,0,0
414.5,2.3106,0,0
414.6,2.3106,0,0
414.7,2.3036,0,0
414.8,2.3036,0,0
414.9,2.3036,0,0
415,2.2965,0,0
415.1,2.2965,0,0
415.2,2.2896,0,0
415.3,2.2896,0,0
415.4,2.2831,0,0
415.5,2.2831,0,0
415.6,2.2831,0,0
415.7,2.2815,0,0
415.8,2.2815,0,0
415.9,2.2773,0,0
416,2.2773,0,0
416.1,2.2783,0,0
416.2,2.2783,0,0
416.3,2.2783,0,0
416.4,2.2826,0,0
416.5,2.2826,0,0
416.6,2.2831,0,0
416.7,2.2831,0,0
416.8,2.2842,0,0
416.9,2.2842,0,0
417,2.2821,0,0
417.1,2.2821,0,0
417.2,2.2821,0,0
417.3,2.2826,0,0
417.4,2.2826,0,0
417.5,2.2842,0,0
417.6,2.2842,0,0
417.7,2.2863,0,0
417.8,2.2863,0,0
417.9,2.2863,0,0
418,2.2885,0,0
418.1,2.2885,0,0
418.2,2.2885,0,0
418.3,2.2885,0,0
418.4,2.2863,0,0
418.5,2.2863,0,0
418.6,2.2863,0,0
418.7,2.2826,0,0
418.8,2.2826,0,0
418.9,2.2783,0,0
419,2.2783,0,0
419.1,2.2725,0,0
419.2,2.2725,0,0
419.3,2.2662,0,0
419.4,2.2662,0,0
419.5,2.2662,0,0
419.6,2.2599,0,0
419.7,2.2599,0,0
419.8,2.2541,0,0
419.9,2.2541,0,0
420,2.2489,0,0
420.1,2.2489,0,0
420.2,2.2489,0,0
420.3,2.2437,0,0
420.4,2.2437,0,0
420.5,2.2391,0,0
420.6,2.2391,0,0
420.7,2.2345,0,0
420.8,2.2345,0,0
420.9,2.2345,0,0
421,2.2298,0,0
421.1,2.2298,0,0
421.2,2.2258,0,0
421.3,2.2258,0,0
421.4,2.2217,0,0
421.5,2.2217,0,0
421.6,2.2217,0,0
421.7,2.2176,0,0
421.8,2.2176,0,0
421.9,2.2136,0,0
422,2.2136,0,0
422.1,2.209,0,0
422.2,2.209,0,0
422.3,2.2045,0,0
422.4,2.2045,0,0
422.5,2.2045,0,0
422.6,2.2005,0,0
422.7,2.2005,0,0
422.8,2.1965,0,0
422.9,2.1965,0,0
423,2.193,0,0
423.1,2.193,0,0
423.2,2.193,0,0
423.3,2.19,0,0
423.4,2.19,0,0
423.5,2.1871,0,0
423.6,2.1871,0,0
423.7,2.1841,0,0
423.8,2.1841,0,0
423.9,2.1841,0,0
424,2.1811,0,0
424.1,2.1811,0,0
424.2,2.1787,0,0
424.3,2.1787,0,0
424.4,2.1767,0,0
424.5,2.1767,0,0
424.6,2.1767,0,0
424.7,2.1747,0,0
424.8,2.1747,0,0
424.9,2.1728,0,0
425,2.1728,0,0
425.1,2.1713,0,0
425.2,2.1713,0,0
425.3,2.1703,0,0
425.4,2.1703,0,0
425.5,2.1703,0,0
425.6,2.1689,0,0
425.7,2.1689,0,0
425.8,2.1655,0,0
425.9,2.1655,0,0
426,2.1611,0,0
426.1,2.1611,0,0
426.2,2.1611,0,0
426.3,2.1558,0,0
426.4,2.1558,0,0
426.5,2.1509,0,0
426.6,2.1509,0,0
426.7,2.1476,0,0
426.8,2.1476,0,0
426.9,2.1476,0,0
427,2.1437,0,0
427.1,2.1437,0,0
427.2,2.1409,0,0
427.3,2.1409,0,0
427.4,2.1366,0,0
427.5,2.1366,0,0
427.6,2.1366,0,0
427.7,2.1318,0,0
427.8,2.1318,0,0
427.9,2.13,0,0
428,2.13,0,0
428.1,2.1257,0,0
428.2,2.1257,0,0
428.3,2.1266,0,0
428.4,2.1266,0,0
428.5,2.1266,0,0
428.6,2.1271,0,0
428.7,2.1271,0,0
428.8,2.1248,0,0
428.9,2.1248,0,0
429,2.1182,0,0
429.1,2.1182,0,0
429.2,2.1182,0,0
429.3,2.1014,0,0
429.4,2.1014,0,0
429.5,2.0854,0,0
429.6,2.0854,0,0
429.7,2.0754,0,0
429.8,2.0754,0,0
429.9,2.0754,0,0
430,2.0731,0,0
430.1,2.0731,0,0
430.2,2.0772,0,0
430.3,2.0772,0,0
430.4,2.0826,0,0
430.5,2.0826,0,0
430.6,2.0831,0,0
430.7,2.0831,0,0
430.8,2.0831,0,0
430.9,2.0831,0,0
431,2.0831,0,0
431.1,2.0858,0,0
431.2,2.0858,0,0
431.3,2.0876,0,0
431.4,2.0876,0,0
431.5,2.0876,0,0
431.6,2.0936,0,0
431.7,2.0936,0,0
431.8,2.0941,0,0
431.9,2.0941,0,0
432,2.0881,0,0
432.1,2.0881,0,0
432.2,2.0881,0,0
432.3,2.0831,0,0
432.4,2.0831,0,0
432.5,2.0763,0,0
432.6,2.0763,0,0
432.7,2.0745,0,0
432.8,2.0745,0,0
432.9,2.0745,0,0
433,2.079,0,0
433.1,2.079,0,0
433.2,2.0799,0,0
433.3,2.0799,0,0
433.4,2.0776,0,0
433.5,2.0776,0,0
433.6,2.0736,0,0
433.7,2.0736,0,0
433.8,2.0736,0,0
433.9,2.07,0,0
434,2.07,0,0
434.1,2.0686,0,0
434.2,2.0686,0,0
434.3,2.0682,0,0
434.4,2.0682,0,0
434.5,2.0682,0,0
434.6,2.0673,0,0
434.7,2.0673,0,0
434.8,2.065,0,0
434.9,2.065,0,0
435,2.0628,0,0
435.1,2.0628,0,0
435.2,2.0628,0,0
435.3,2.0596,0,0
435.4,2.0596,0,0
435.5,2.0512,0,0
435.6,2.0512,0,0
435.7,2.0428,0,0
435.8,2.0428,0,0
435.9,2.0366,0,0
436,2.0366,0,0
436.1,2.0366,0,0
436.2,2.0323,0,0
436.3,2.0323,0,0
436.4,2.0331,0,0
436.5,2.0331,0,0
436.6,2.0349,0,0
436.7,2.0349,0,0
436.8,2.0349,0,0
436.9,2.0349,0,0
437,2.0349,0,0
437.1,2.0336,0,0
437.2,2.0336,0,0
437.3,2.0297,0,0
437.4,2.0297,0,0
437.5,2.0297,0,0
437.6,2.0253,0,0
437.7,2.0253,0,0
437.8,2.0197,0,0
437.9,2.0197,0,0
438,2.0115,0,0
438.1,2.0115,0,0
438.2,2.0115,0,0
438.3,2.003,0,0
438.4,2.003,0,0
438.5,2.0004,0,0
438.6,2.0004,0,0
438.7,2.0013,0,0
438.8,2.0013,0,0
438.9,2.0051,0,0
439,2.0051,0,0
439.1,2.0051,0,0
439.2,2.0124,0,0
439.3,2.0124,0,0
439.4,2.0136,2.0136,0.0131999999999999
439.5,2.0136,0,0
439.6,2.0102,0,0
439.7,2.0102,0,0
439.8,2.0102,0,0
439.9,2.003,0,0
440,2.003,0,0
440.1,1.9881,0,0
440.2,1.9881,0,0
440.3,1.9752,0,0
440.4,1.9752,0,0
440.5,1.9752,0,0
440.6,1.9714,0,0
440.7,1.9714,0,0
440.8,1.9739,0,0
440.9,1.9739,0,0
441,1.9835,0,0
441.1,1.9835,0,0
441.2,1.9911,0,0
441.3,1.9911,0,0
441.4,1.9911,0,0
441.5,1.9894,0,0
441.6,1.9894,0,0
441.7,1.9844,0,0
441.8,1.9844,0,0
441.9,1.9785,0,0
442,1.9785,0,0
442.1,1.9785,0,0
